LSOA Code,nc_atmn_2021,nc_sprng_2021,nc_smmr_2021,nc_wntr_2021,nc_wntr_2022
E01030215,75.69,3.67,30.25,36.73,8.93
E01030216,68.14,3.3,27.23,33.06,8.04
E01030217,62.17,3.01,24.84,30.17,7.34
E01030218,69.04,3.35,27.59,33.5,8.15
E01030219,92.3,4.47,36.89,44.79,10.89
E01030220,104.7,5.07,41.84,50.8,12.36
E01030221,97.0,4.7,38.77,47.07,11.45
E01030222,93.79,4.55,37.48,45.51,11.07
E01030223,80.99,3.92,32.37,39.3,9.56
E01030224,75.33,3.65,30.1,36.56,8.89
E01030225,78.05,3.78,31.19,37.87,9.21
E01030226,86.73,4.2,34.66,42.09,10.24
E01030227,67.64,3.28,27.03,32.82,7.98
E01030228,84.88,4.11,33.92,41.19,10.02
E01030229,100.35,4.86,40.1,48.7,11.84
E01030230,79.77,3.87,31.88,38.71,9.41
E01030231,73.3,3.55,29.29,35.57,8.65
E01030232,77.96,3.78,31.15,37.83,9.2
E01030233,66.28,3.21,26.49,32.16,7.82
E01030234,73.97,3.59,29.56,35.9,8.73
E01030235,66.78,3.24,26.69,32.41,7.88
E01030236,86.42,4.19,34.53,41.93,10.2
E01030237,142.84,6.92,57.08,69.31,16.86
E01030238,82.84,4.01,33.11,40.2,9.78
E01030239,93.38,4.53,37.32,45.32,11.02
E01030240,69.31,3.36,27.7,33.64,8.18
E01030241,68.36,3.31,27.32,33.17,8.07
E01030242,61.03,2.96,24.39,29.62,7.2
E01030243,68.27,3.31,27.28,33.13,8.06
E01030244,81.53,3.95,32.58,39.56,9.62
E01030245,75.02,3.64,29.98,36.4,8.85
E01030246,67.96,3.29,27.16,32.98,8.02
E01030247,85.42,4.14,34.14,41.45,10.08
E01030248,76.69,3.72,30.65,37.21,9.05
E01030249,80.58,3.91,32.2,39.1,9.51
E01030250,88.68,4.3,35.44,43.03,10.47
E01030251,70.67,3.43,28.24,34.29,8.34
E01030252,77.5,3.76,30.97,37.61,9.15
E01030253,85.29,4.13,34.08,41.39,10.07
E01030254,67.01,3.25,26.78,32.52,7.91
E01030255,62.35,3.02,24.92,30.25,7.36
E01030256,70.49,3.42,28.17,34.21,8.32
E01030257,72.3,3.5,28.89,35.08,8.53
E01030258,73.02,3.54,29.18,35.44,8.62
E01030259,52.62,2.55,21.03,25.53,6.21
E01030260,52.03,2.52,20.79,25.25,6.14
E01030261,72.53,3.51,28.98,35.19,8.56
E01030262,59.77,2.9,23.89,29.0,7.05
E01030263,68.23,3.31,27.27,33.11,8.05
E01030264,67.1,3.25,26.81,32.56,7.92
E01030265,73.88,3.58,29.53,35.85,8.72
E01030266,72.12,3.5,28.82,35.0,8.51
E01030267,85.69,4.15,34.25,41.58,10.11
E01030268,59.77,2.9,23.89,29.0,7.05
E01030269,72.62,3.52,29.02,35.24,8.57
E01030270,72.75,3.53,29.07,35.3,8.59
E01030271,62.26,3.02,24.88,30.21,7.35
E01030272,62.53,3.03,24.99,30.34,7.38
E01030273,66.06,3.2,26.4,32.05,7.8
E01030274,53.57,2.6,21.41,26.0,6.32
E01030275,52.21,2.53,20.87,25.34,6.16
E01030276,55.38,2.68,22.13,26.87,6.54
E01030277,54.29,2.63,21.7,26.35,6.41
E01030278,69.45,3.37,27.75,33.7,8.2
E01030279,62.8,3.04,25.1,30.47,7.41
E01030280,64.97,3.15,25.96,31.53,7.67
E01030281,118.77,5.76,47.46,57.63,14.02
E01030282,44.11,2.14,17.63,21.41,5.21
E01030283,68.45,3.32,27.36,33.22,8.08
E01030284,55.88,2.71,22.33,27.11,6.59
E01030285,101.89,4.94,40.72,49.44,12.03
E01030286,98.5,4.77,39.36,47.8,11.63
E01030287,63.61,3.08,25.42,30.87,7.51
E01030288,64.11,3.11,25.62,31.11,7.57
E01030289,69.77,3.38,27.88,33.85,8.23
E01030290,69.22,3.35,27.66,33.59,8.17
E01030291,70.67,3.43,28.24,34.29,8.34
E01030292,67.32,3.26,26.9,32.67,7.95
E01030293,75.42,3.66,30.14,36.6,8.9
E01030294,67.37,3.26,26.92,32.69,7.95
E01030295,100.26,4.86,40.07,48.65,11.83
E01030296,118.64,4.35,52.6,61.88,18.48
E01030297,141.47,5.19,62.72,73.79,22.04
E01030298,102.52,3.76,45.45,53.48,15.97
E01030299,104.26,3.82,46.22,54.38,16.24
E01030300,107.05,3.93,47.46,55.84,16.68
E01030301,118.3,4.34,52.45,61.71,18.43
E01030302,115.57,4.24,51.24,60.29,18.0
E01030303,123.63,4.53,54.81,64.49,19.26
E01030304,116.97,4.29,51.86,61.01,18.22
E01030305,123.7,4.54,54.84,64.52,19.27
E01030306,126.09,4.62,55.9,65.77,19.64
E01030307,118.77,4.36,52.66,61.95,18.5
E01030308,131.48,4.82,58.29,68.58,20.48
E01030309,117.9,4.32,52.27,61.5,18.37
E01030310,136.74,5.01,60.63,71.33,21.3
E01030311,100.33,3.68,44.48,52.33,15.63
E01030312,95.0,3.48,42.12,49.55,14.8
E01030313,127.09,4.66,56.35,66.29,19.8
E01030314,115.37,4.23,51.15,60.18,17.97
E01030315,109.25,4.01,48.44,56.99,17.02
E01030316,111.05,4.07,49.23,57.92,17.3
E01030317,127.02,4.66,56.32,66.26,19.79
E01030318,101.99,3.74,45.22,53.2,15.89
E01030319,143.4,5.26,63.58,74.8,22.34
E01030320,122.83,4.5,54.46,64.07,19.13
E01030321,104.65,3.84,46.4,54.59,16.3
E01030322,125.76,4.61,55.76,65.6,19.59
E01030323,88.54,3.25,39.26,46.19,13.79
E01030324,111.78,4.1,49.56,58.31,17.41
E01030325,106.39,3.9,47.17,55.49,16.57
E01030326,107.52,3.94,47.67,56.08,16.75
E01030327,122.76,4.5,54.43,64.04,19.12
E01030328,108.52,3.98,48.11,56.6,16.9
E01030329,99.53,3.65,44.13,51.92,15.5
E01030330,98.4,3.61,43.62,51.33,15.33
E01030331,98.0,3.59,43.45,51.12,15.27
E01030332,96.07,3.52,42.59,50.11,14.96
E01030333,89.34,3.28,39.61,46.6,13.92
E01030334,98.2,3.6,43.54,51.22,15.3
E01030335,119.57,4.38,53.01,62.37,18.63
E01030336,124.96,4.58,55.4,65.18,19.47
E01030337,110.45,4.05,48.97,57.61,17.2
E01030338,113.31,4.16,50.24,59.1,17.65
E01030339,95.87,3.52,42.5,50.01,14.93
E01030340,105.72,3.88,46.87,55.15,16.47
E01030341,127.69,4.68,56.61,66.61,19.89
E01030342,124.76,4.58,55.31,65.08,19.43
E01030343,126.36,4.63,56.02,65.91,19.68
E01030344,117.97,4.33,52.3,61.54,18.38
E01030345,119.5,4.38,52.98,62.33,18.62
E01030346,93.34,3.42,41.38,48.69,14.54
E01030347,115.24,4.23,51.09,60.11,17.95
E01030348,106.32,3.9,47.14,55.46,16.56
E01030349,117.84,4.32,52.24,61.47,18.36
E01030350,115.64,4.24,51.27,60.32,18.01
E01030351,103.39,3.79,45.84,53.93,16.11
E01030352,106.52,3.91,47.23,55.56,16.59
E01030353,105.52,3.87,46.78,55.04,16.44
E01030354,117.37,4.3,52.04,61.22,18.28
E01030355,106.25,3.9,47.11,55.42,16.55
E01030356,89.48,3.28,39.67,46.67,13.94
E01030357,107.85,3.96,47.82,56.26,16.8
E01030358,101.86,3.74,45.16,53.13,15.87
E01030359,165.3,6.06,73.29,86.23,25.75
E01030360,115.44,4.23,51.18,60.22,17.98
E01030361,137.14,5.03,60.8,71.54,21.36
E01030362,92.14,3.38,40.85,48.06,14.35
E01030363,122.83,4.5,54.46,64.07,19.13
E01030364,96.53,3.54,42.8,50.35,15.04
E01030365,101.06,3.71,44.8,52.71,15.74
E01030366,122.83,4.5,54.46,64.07,19.13
E01030367,108.38,3.97,48.05,56.53,16.88
E01030368,100.33,3.68,44.48,52.33,15.63
E01030369,150.72,5.53,66.82,78.62,23.48
E01030370,111.25,4.08,49.32,58.03,17.33
E01030371,102.86,3.77,45.6,53.65,16.02
E01030372,89.08,3.27,39.49,46.46,13.88
E01030373,104.26,3.82,46.22,54.38,16.24
E01030374,117.7,4.32,52.18,61.4,18.34
E01030375,120.5,4.42,53.42,62.86,18.77
E01030376,92.01,3.37,40.79,47.99,14.33
E01030377,125.71,7.45,80.85,103.13,20.27
E01030378,86.99,5.15,55.95,71.37,14.02
E01030379,82.24,4.87,52.89,67.47,13.26
E01030380,72.11,4.27,46.38,59.16,11.62
E01030381,80.79,4.79,51.96,66.28,13.02
E01030382,76.4,4.53,49.14,62.68,12.32
E01030383,161.89,9.59,104.13,132.82,26.1
E01030384,150.11,8.89,96.55,123.15,24.2
E01030385,88.44,5.24,56.88,72.56,14.26
E01030386,73.35,4.34,47.18,60.17,11.82
E01030387,90.56,5.36,58.25,74.3,14.6
E01030388,70.25,4.16,45.18,57.63,11.32
E01030389,78.98,4.68,50.8,64.8,12.73
E01030390,105.6,6.25,67.92,86.64,17.02
E01030391,98.0,5.8,63.03,80.4,15.8
E01030392,102.19,6.05,65.73,83.84,16.47
E01030393,104.0,6.16,66.89,85.32,16.77
E01030394,95.52,5.66,61.44,78.37,15.4
E01030395,93.66,5.55,60.24,76.84,15.1
E01030396,112.99,6.69,72.68,92.7,18.22
E01030398,92.27,5.46,59.34,75.69,14.87
E01030399,118.32,7.01,76.1,97.07,19.07
E01030400,87.61,5.19,56.35,71.88,14.12
E01030401,132.95,7.87,85.51,109.07,21.43
E01030402,123.54,7.32,79.46,101.35,19.92
E01030403,84.31,4.99,54.22,69.16,13.59
E01030404,84.51,5.01,54.36,69.33,13.62
E01030405,92.47,5.48,59.48,75.86,14.91
E01030406,87.3,5.17,56.15,71.62,14.07
E01030407,70.4,4.17,45.28,57.76,11.35
E01030408,96.25,5.7,61.9,78.96,15.52
E01030409,75.47,4.47,48.54,61.91,12.17
E01030410,89.01,5.27,57.25,73.02,14.35
E01030411,153.05,9.07,98.44,125.56,24.67
E01030412,117.39,6.95,75.5,96.3,18.92
E01030413,110.93,6.57,71.35,91.0,17.88
E01030414,64.09,3.8,41.22,52.58,10.33
E01030415,86.99,5.15,55.95,71.37,14.02
E01030416,71.54,4.24,46.01,58.69,11.53
E01030417,67.09,3.97,43.15,55.04,10.82
E01030418,76.45,4.53,49.17,62.72,12.32
E01030419,93.87,5.56,60.37,77.01,15.13
E01030420,65.18,3.86,41.92,53.47,10.51
E01030421,83.73,3.66,40.22,46.07,13.62
E01030422,92.34,4.04,44.35,50.8,15.03
E01030423,91.31,3.99,43.86,50.24,14.86
E01030424,82.65,3.61,39.69,45.47,13.45
E01030425,90.39,3.95,43.41,49.73,14.71
E01030426,83.35,3.64,40.03,45.86,13.56
E01030427,79.07,3.46,37.98,43.5,12.87
E01030428,73.28,3.2,35.19,40.31,11.92
E01030429,88.77,3.88,42.63,48.84,14.44
E01030430,81.51,3.56,39.15,44.84,13.26
E01030431,81.56,3.57,39.17,44.87,13.27
E01030432,83.13,3.63,39.93,45.74,13.53
E01030433,98.73,4.32,47.42,54.32,16.07
E01030434,89.74,3.92,43.1,49.37,14.6
E01030435,110.92,4.85,53.27,61.02,18.05
E01030436,122.24,5.34,58.71,67.25,19.89
E01030437,127.0,5.55,61.0,69.87,20.67
E01030438,105.18,4.6,50.52,57.87,17.11
E01030439,95.21,4.16,45.73,52.38,15.49
E01030440,87.74,3.84,42.14,48.27,14.28
E01030441,73.28,3.2,35.19,40.31,11.92
E01030442,79.67,3.48,38.26,43.83,12.96
E01030443,75.12,3.28,36.08,41.33,12.22
E01030444,87.03,3.81,41.8,47.88,14.16
E01030445,82.59,3.61,39.67,45.44,13.44
E01030446,84.65,3.7,40.66,46.57,13.77
E01030447,76.8,3.36,36.89,42.25,12.5
E01030448,89.85,3.93,43.15,49.43,14.62
E01030449,90.93,3.98,43.67,50.03,14.8
E01030450,153.22,6.7,73.59,84.29,24.93
E01030451,121.86,5.33,58.53,67.04,19.83
E01030452,146.77,6.42,70.49,80.75,23.88
E01030453,92.02,4.02,44.19,50.62,14.97
E01030454,92.78,4.06,44.56,51.04,15.1
E01030455,108.05,4.72,51.89,59.44,17.58
E01030456,82.32,3.6,39.54,45.29,13.4
E01030457,107.07,4.68,51.43,58.91,17.42
E01030458,68.4,2.99,32.85,37.63,11.13
E01030459,79.83,3.49,38.34,43.92,12.99
E01030460,92.56,4.05,44.46,50.92,15.06
E01030461,95.0,4.15,45.63,52.26,15.46
E01030462,97.6,4.27,46.87,53.69,15.88
E01030463,82.59,3.61,39.67,45.44,13.44
E01030464,96.57,4.22,46.38,53.13,15.71
E01030465,75.5,3.3,36.26,41.54,12.28
E01030466,82.21,3.59,39.49,45.23,13.38
E01030467,97.22,4.25,46.69,53.49,15.82
E01030468,134.21,5.87,64.46,73.84,21.84
E01030469,96.3,4.21,46.25,52.98,15.67
E01030470,327.56,14.32,157.32,180.21,53.3
E01030471,68.73,3.0,33.01,37.81,11.18
E01030472,73.93,3.23,35.51,40.67,12.03
E01030473,86.71,3.79,41.65,47.7,14.11
E01030474,124.24,5.43,59.67,68.35,20.22
E01030475,72.79,3.18,34.96,40.05,11.84
E01030476,64.88,2.84,31.16,35.7,10.56
E01030477,94.18,4.12,45.24,51.82,15.33
E01030478,108.86,4.76,52.28,59.89,17.71
E01030479,98.35,4.3,47.24,54.11,16.0
E01030480,101.17,4.42,48.59,55.66,16.46
E01030481,102.85,4.5,49.4,56.58,16.74
E01030482,83.24,3.64,39.98,45.8,13.55
E01030483,80.05,3.5,38.45,44.04,13.03
E01030484,96.3,4.21,46.25,52.98,15.67
E01030485,103.39,4.52,49.66,56.88,16.82
E01030486,88.93,3.89,42.71,48.93,14.47
E01030487,101.77,4.45,48.88,55.99,16.56
E01030488,142.76,6.24,68.57,78.54,23.23
E01030489,151.54,6.63,72.78,83.37,24.66
E01030490,91.04,3.98,43.73,50.09,14.81
E01030491,105.12,4.6,50.49,57.84,17.11
E01030492,111.62,4.88,53.61,61.41,18.16
E01030493,76.96,3.36,36.96,42.34,12.52
E01030494,98.46,4.3,47.29,54.17,16.02
E01030495,129.87,5.68,62.38,71.45,21.13
E01030496,99.06,4.33,47.58,54.5,16.12
E01030497,95.7,4.18,45.96,52.65,15.57
E01030498,86.87,3.8,41.72,47.79,14.14
E01030499,84.38,3.69,40.53,46.42,13.73
E01030500,94.67,4.14,45.47,52.08,15.4
E01030501,94.29,4.12,45.29,51.88,15.34
E01030502,73.82,3.23,35.45,40.61,12.01
E01030503,77.61,3.39,37.28,42.7,12.63
E01030504,61.42,2.69,29.5,33.79,9.99
E01030505,86.0,3.36,43.29,48.62,14.54
E01030506,71.44,2.79,35.96,40.39,12.08
E01030507,68.89,2.69,34.68,38.95,11.65
E01030508,73.71,2.88,37.1,41.68,12.46
E01030509,63.05,2.46,31.74,35.65,10.66
E01030510,98.93,3.86,49.8,55.94,16.73
E01030511,89.89,3.51,45.25,50.83,15.2
E01030512,90.87,3.55,45.74,51.38,15.36
E01030513,76.85,3.0,38.68,43.45,12.99
E01030514,78.58,3.07,39.56,44.43,13.28
E01030515,101.04,3.95,50.86,57.13,17.08
E01030516,72.57,2.83,36.53,41.04,12.27
E01030517,87.08,3.4,43.83,49.24,14.72
E01030518,74.14,2.9,37.32,41.92,12.53
E01030519,80.91,3.16,40.73,45.75,13.68
E01030520,75.28,2.94,37.89,42.57,12.73
E01030521,86.81,3.39,43.7,49.08,14.68
E01030522,74.85,2.92,37.68,42.32,12.65
E01030523,64.4,2.51,32.42,36.41,10.89
E01030524,97.04,3.79,48.85,54.87,16.4
E01030525,82.21,3.21,41.38,46.48,13.9
E01030526,72.36,2.83,36.42,40.91,12.23
E01030527,85.67,3.35,43.12,48.44,14.48
E01030528,83.78,3.27,42.17,47.37,14.16
E01030529,94.17,3.68,47.4,53.25,15.92
E01030530,66.62,2.6,33.54,37.67,11.26
E01030531,133.62,5.22,67.26,75.55,22.59
E01030532,84.53,3.3,42.55,47.8,14.29
E01030533,76.52,2.99,38.52,43.27,12.94
E01030534,75.01,2.93,37.76,42.41,12.68
E01030535,102.66,4.01,51.68,58.05,17.36
E01030536,102.83,4.01,51.76,58.14,17.38
E01030537,91.03,3.55,45.82,51.47,15.39
E01030538,103.64,4.05,52.17,58.6,17.52
E01030539,92.17,3.6,46.39,52.11,15.58
E01030540,108.73,4.25,54.73,61.48,18.38
E01030541,71.49,2.79,35.99,40.42,12.09
E01030542,68.08,2.66,34.27,38.5,11.51
E01030543,91.79,3.58,46.2,51.9,15.52
E01030544,90.6,3.54,45.6,51.23,15.32
E01030545,80.96,3.16,40.75,45.78,13.69
E01030546,89.68,3.5,45.14,50.71,15.16
E01030547,90.65,3.54,45.63,51.26,15.33
E01030548,125.99,4.92,63.42,71.24,21.3
E01030549,102.02,3.98,51.35,57.68,17.25
E01030550,105.32,4.11,53.01,59.55,17.8
E01030551,92.27,3.6,46.45,52.17,15.6
E01030552,84.48,3.3,42.53,47.77,14.28
E01030553,95.63,3.73,48.14,54.07,16.17
E01030554,58.29,2.28,29.34,32.96,9.85
E01030555,95.41,3.73,48.03,53.95,16.13
E01030556,103.42,4.04,52.06,58.48,17.48
E01030557,102.12,3.99,51.41,57.74,17.26
E01030558,121.93,4.76,61.38,68.94,20.61
E01030559,74.08,4.02,40.23,52.83,14.82
E01030560,98.92,5.36,53.72,70.53,19.79
E01030561,83.44,4.52,45.31,59.5,16.69
E01030562,73.91,4.01,40.13,52.7,14.79
E01030563,114.69,6.22,62.28,81.78,22.95
E01030564,78.67,4.26,42.72,56.1,15.74
E01030565,85.74,4.65,46.56,61.13,17.15
E01030566,89.62,4.86,48.67,63.9,17.93
E01030567,93.09,5.05,50.55,66.38,18.62
E01030568,91.91,4.98,49.91,65.54,18.39
E01030569,169.88,9.21,92.25,121.13,33.99
E01030570,100.68,5.46,54.67,71.79,20.14
E01030571,88.97,4.82,48.32,63.44,17.8
E01030572,128.1,6.94,69.57,91.34,25.63
E01030573,109.63,5.94,59.53,78.17,21.93
E01030574,114.63,6.21,62.25,81.73,22.93
E01030575,160.17,8.68,86.98,114.21,32.05
E01030576,101.56,5.5,55.15,72.42,20.32
E01030577,95.74,5.19,51.99,68.27,19.15
E01030578,86.26,4.68,46.85,61.51,17.26
E01030579,91.03,4.93,49.43,64.91,18.21
E01030580,140.81,7.63,76.47,100.41,28.17
E01030581,140.17,7.6,76.12,99.94,28.04
E01030582,84.44,4.58,45.85,60.21,16.89
E01030583,97.15,5.27,52.76,69.27,19.44
E01030584,164.59,8.92,89.38,117.36,32.93
E01030585,91.68,4.97,49.79,65.37,18.34
E01030586,109.33,5.93,59.37,77.96,21.87
E01030587,89.38,4.84,48.54,63.73,17.88
E01030588,88.32,4.79,47.96,62.98,17.67
E01030589,103.27,5.6,56.08,73.64,20.66
E01030590,110.92,6.01,60.23,79.09,22.19
E01030591,86.97,4.71,47.23,62.01,17.4
E01030592,120.63,6.54,65.51,86.01,24.13
E01030593,89.21,4.84,48.44,63.61,17.85
E01030594,112.74,6.11,61.23,80.39,22.56
E01030595,93.09,5.05,50.55,66.38,18.62
E01030596,89.56,4.85,48.63,63.86,17.92
E01030597,98.86,5.36,53.68,70.49,19.78
E01030598,96.21,5.21,52.25,68.6,19.25
E01030599,90.5,4.91,49.15,64.53,18.11
E01030600,94.21,5.11,51.16,67.18,18.85
E01030601,94.68,5.13,51.41,67.51,18.94
E01030602,110.74,6.0,60.14,78.97,22.16
E01030603,89.09,4.83,48.38,63.53,17.82
E01030604,97.68,5.29,53.04,69.65,19.54
E01030605,92.15,4.99,50.04,65.71,18.44
E01030606,94.21,5.11,51.16,67.18,18.85
E01030607,114.86,6.23,62.38,81.9,22.98
E01030608,86.85,4.71,47.16,61.93,17.38
E01030609,125.57,6.81,68.19,89.54,25.12
E01030610,86.91,4.71,47.2,61.97,17.39
E01030611,197.77,10.72,107.4,141.02,39.57
E01030612,181.47,9.84,98.55,129.4,36.31
E01030613,131.28,7.12,71.29,93.61,26.26
E01030614,103.86,5.63,56.4,74.06,20.78
E01030615,126.34,6.85,68.61,90.08,25.28
E01030616,100.09,5.43,54.35,71.37,20.03
E01030617,107.86,5.85,58.57,76.91,21.58
E01030618,119.75,6.49,65.03,85.39,23.96
E01030619,88.44,4.79,48.03,63.06,17.69
E01030620,118.22,6.41,64.2,84.29,23.65
E01030621,101.33,5.49,55.03,72.25,20.27
E01030622,116.57,6.32,63.3,83.12,23.32
E01030623,142.75,7.74,77.52,101.79,28.56
E01030624,84.68,4.59,45.98,60.38,16.94
E01030625,98.5,5.34,53.49,70.24,19.71
E01030626,63.43,3.44,34.45,45.23,12.69
E01030627,118.33,6.41,64.26,84.38,23.67
E01030628,85.32,4.62,46.33,60.84,17.07
E01030629,76.44,4.14,41.51,54.5,15.29
E01030630,96.86,5.25,52.6,69.06,19.38
E01030631,91.56,4.96,49.72,65.29,18.32
E01030632,79.2,4.29,43.01,56.48,15.85
E01030633,83.85,4.54,45.54,59.79,16.78
E01030634,87.27,4.73,47.39,62.22,17.46
E01030635,97.62,5.29,53.01,69.61,19.53
E01030636,67.32,3.65,36.56,48.0,13.47
E01030637,72.97,3.95,39.62,52.03,14.6
E01030638,88.85,4.82,48.25,63.36,17.78
E01030639,87.32,4.73,47.42,62.27,17.47
E01030640,93.5,5.07,50.78,66.67,18.71
E01030641,94.39,5.12,51.26,67.3,18.88
E01030642,102.51,5.56,55.66,73.09,20.51
E01030643,89.09,4.83,48.38,63.53,17.82
E01030644,71.73,3.89,38.95,51.15,14.35
E01030645,109.83,6.75,63.42,82.12,15.71
E01030646,106.33,6.53,61.41,79.51,15.21
E01030647,76.35,4.69,44.09,57.09,10.92
E01030648,78.14,4.8,45.13,58.43,11.18
E01030649,118.37,7.27,68.36,88.51,16.93
E01030650,62.0,3.81,35.8,46.36,8.87
E01030651,72.67,4.46,41.96,54.33,10.39
E01030652,88.01,5.41,50.83,65.81,12.59
E01030653,81.69,5.02,47.17,61.08,11.68
E01030654,69.41,4.26,40.08,51.9,9.93
E01030655,86.64,5.32,50.04,64.78,12.39
E01030656,78.99,4.85,45.62,59.07,11.3
E01030657,77.63,4.77,44.83,58.04,11.1
E01030658,66.39,4.08,38.34,49.64,9.5
E01030659,85.42,5.25,49.33,63.87,12.22
E01030660,118.7,7.29,68.55,88.76,16.98
E01030661,96.42,5.92,55.68,72.09,13.79
E01030662,78.19,4.8,45.16,58.47,11.18
E01030663,83.34,5.12,48.13,62.31,11.92
E01030664,83.2,5.11,48.05,62.21,11.9
E01030665,76.4,4.69,44.12,57.12,10.93
E01030666,87.64,5.38,50.61,65.53,12.53
E01030667,77.39,4.75,44.69,57.86,11.07
E01030668,97.88,6.01,56.53,73.19,14.0
E01030669,81.12,4.98,46.85,60.65,11.6
E01030670,68.94,4.23,39.81,51.55,9.86
E01030671,177.21,10.89,102.34,132.5,25.34
E01030672,182.49,11.21,105.39,136.45,26.1
E01030673,69.13,4.25,39.92,51.69,9.89
E01030674,69.83,4.29,40.33,52.22,9.99
E01030675,76.26,4.68,44.04,57.02,10.91
E01030676,68.65,4.22,39.65,51.33,9.82
E01030677,83.2,5.11,48.05,62.21,11.9
E01030678,63.51,3.9,36.67,47.49,9.08
E01030679,63.74,3.92,36.81,47.66,9.12
E01030680,69.88,4.29,40.36,52.25,9.99
E01030681,81.26,4.99,46.93,60.76,11.62
E01030682,64.4,3.96,37.19,48.16,9.21
E01030683,69.46,4.27,40.11,51.93,9.93
E01030684,64.69,3.97,37.36,48.37,9.25
E01030685,78.9,4.85,45.56,58.99,11.28
E01030686,67.52,4.15,38.99,50.49,9.66
E01030687,57.32,3.52,33.1,42.86,8.2
E01030688,71.82,4.41,41.47,53.7,10.27
E01030689,73.14,4.49,42.24,54.69,10.46
E01030690,98.35,6.04,56.8,73.54,14.07
E01030691,84.38,5.18,48.73,63.09,12.07
E01030692,67.47,4.14,38.97,50.45,9.65
E01030693,59.82,3.68,34.55,44.73,8.56
E01030694,63.93,3.93,36.92,47.8,9.14
E01030695,58.88,3.62,34.0,44.03,8.42
E01030696,72.67,4.46,41.96,54.33,10.39
E01030697,92.24,6.24,48.6,78.55,14.22
E01030698,92.75,6.28,48.87,78.98,14.29
E01030699,84.05,5.69,44.28,71.57,12.95
E01030700,97.56,6.6,51.4,83.07,15.04
E01030701,79.07,5.35,41.66,67.34,12.19
E01030702,67.66,4.58,35.64,57.61,10.43
E01030703,91.4,6.18,48.15,77.83,14.09
E01030704,83.09,5.62,43.77,70.75,12.81
E01030705,92.47,6.26,48.72,78.74,14.25
E01030706,79.36,5.37,41.81,67.58,12.23
E01030707,117.06,7.92,61.67,99.68,18.04
E01030708,88.68,6.0,46.72,75.52,13.67
E01030709,103.32,6.99,54.43,87.98,15.92
E01030710,118.53,8.02,62.44,100.93,18.27
E01030711,111.86,7.57,58.93,95.25,17.24
E01030712,85.46,5.78,45.02,72.77,13.17
E01030713,68.17,4.61,35.91,58.05,10.51
E01030714,81.45,5.51,42.91,69.36,12.55
E01030715,87.21,5.9,45.95,74.27,13.44
E01030716,84.33,5.71,44.43,71.81,13.0
E01030717,90.55,6.13,47.7,77.11,13.96
E01030718,70.77,4.79,37.28,60.26,10.91
E01030719,85.69,5.8,45.14,72.97,13.21
E01030720,96.54,6.53,50.86,82.21,14.88
E01030721,84.33,5.71,44.43,71.81,13.0
E01030722,89.76,6.07,47.29,76.43,13.83
E01030723,86.93,5.88,45.8,74.03,13.4
E01030724,82.35,5.57,43.39,70.13,12.69
E01030725,116.83,7.91,61.55,99.49,18.01
E01030726,93.71,6.34,49.37,79.8,14.44
E01030727,108.3,7.33,57.05,92.22,16.69
E01030728,90.1,6.1,47.47,76.72,13.89
E01030729,84.44,5.71,44.49,71.91,13.01
E01030730,94.73,6.41,49.91,80.67,14.6
E01030731,105.64,7.15,55.65,89.96,16.28
E01030732,81.33,5.5,42.85,69.26,12.54
E01030733,92.19,6.24,48.57,78.5,14.21
E01030734,88.68,6.0,46.72,75.52,13.67
E01030735,98.57,6.67,51.93,83.94,15.19
E01030736,135.6,9.18,71.44,115.47,20.9
E01030737,91.51,6.19,48.21,77.92,14.1
E01030738,87.78,5.94,46.24,74.75,13.53
E01030739,92.92,6.29,48.95,79.13,14.32
E01030740,107.17,7.25,56.46,91.26,16.52
E01030741,98.4,6.66,51.84,83.8,15.17
E01030742,109.09,7.38,57.47,92.89,16.81
E01030743,90.43,6.12,47.64,77.01,13.94
E01030744,101.74,6.88,53.6,86.64,15.68
E01030745,100.33,6.79,52.86,85.43,15.46
E01030746,108.3,7.33,57.05,92.22,16.69
E01030747,78.62,5.32,41.42,66.95,12.12
E01030748,99.2,6.71,52.26,84.47,15.29
E01030749,89.19,6.04,46.99,75.95,13.75
E01030750,87.95,5.95,46.33,74.89,13.55
E01030751,93.83,6.35,49.43,79.9,14.46
E01030752,100.38,6.79,52.89,85.48,15.47
E01030753,103.72,7.02,54.64,88.32,15.98
E01030754,114.06,7.72,60.09,97.13,17.58
E01030755,118.58,8.02,62.47,100.98,18.28
E01030756,89.08,6.03,46.93,75.85,13.73
E01030757,105.1,3.67,46.12,69.88,14.1
E01030758,72.47,2.53,31.8,48.19,9.72
E01030759,100.18,3.5,43.96,66.61,13.44
E01030760,96.94,3.39,42.54,64.46,13.0
E01030761,140.46,4.91,61.63,93.4,18.84
E01030762,113.69,3.97,49.89,75.6,15.25
E01030763,76.96,2.69,33.77,51.17,10.32
E01030764,77.45,2.71,33.99,51.5,10.39
E01030765,96.07,3.36,42.15,63.88,12.89
E01030766,105.91,3.7,46.47,70.42,14.21
E01030767,110.89,3.87,48.66,73.73,14.87
E01030768,89.91,3.14,39.45,59.78,12.06
E01030769,98.87,3.45,43.38,65.74,13.26
E01030770,87.54,3.06,38.41,58.21,11.74
E01030771,76.08,2.66,33.38,50.59,10.21
E01030772,93.7,3.27,41.12,62.31,12.57
